"sample_id","id","storage_condition","reactor","filtered","RNase_treated","time_point","dilution_factor","target","task","CT","plate_id","Exp_loc","experiment"
"15R2F-N-T10-1x","15R2F","15","R2","F","N","T10","1","MP1","UNKNOWN","18.67793","P10","stanford_expts","5"
"15R2F-N-T10-5x","15R2F","15","R2","F","N","T10","5","MP1","UNKNOWN","21.96842","P10","stanford_expts","5"
"15R2F-N-T10-5x","15R2F","15","R2","F","N","T10","5","MP1","UNKNOWN","21.9181","P10","stanford_expts","5"
"15R2F-Y-T10-1x","15R2F","15","R2","F","Y","T10","1","MP1","UNKNOWN","17.687","P10","stanford_expts","5"
"15R2F-Y-T10-1x","15R2F","15","R2","F","Y","T10","1","MP1","UNKNOWN","17.67141","P10","stanford_expts","5"
"15R2F-Y-T10-5x","15R2F","15","R2","F","Y","T10","5","MP1","UNKNOWN","21.42566","P10","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","36.35753","P10","stanford_expts","extraction_control_5"
"15R2F-Y-T14-5x","15R2F","15","R2","F","Y","T14","5","MP1","UNKNOWN","21.96363","P10","stanford_expts","5"
"15R2F-Y-T29-5x","15R2F","15","R2","F","Y","T29","5","MP1","UNKNOWN","22.87308","P10","stanford_expts","5"
"15R2F-Y-T29-5x","15R2F","15","R2","F","Y","T29","5","MP1","UNKNOWN","24.4735","P10","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P10","stanford_expts","extraction_control_5"
"15R2F-N-T14-1x","15R2F","15","R2","F","N","T14","1","MP1","UNKNOWN","16.59908","P10","stanford_expts","5"
"15R2F-N-T14-1x","15R2F","15","R2","F","N","T14","1","MP1","UNKNOWN","16.96021","P10","stanford_expts","5"
"15R2F-N-T14-5x","15R2F","15","R2","F","N","T14","5","MP1","UNKNOWN","20.93733","P10","stanford_expts","5"
"15R2F-N-T14-5x","15R2F","15","R2","F","N","T14","5","MP1","UNKNOWN","21.16514","P10","stanford_expts","5"
"15R2F-Y-T14-1x","15R2F","15","R2","F","Y","T14","1","MP1","UNKNOWN","17.78055","P10","stanford_expts","5"
"15R2F-Y-T14-1x","15R2F","15","R2","F","Y","T14","1","MP1","UNKNOWN","17.89517","P10","stanford_expts","5"
"15R2F-Y-T14-5x","15R2F","15","R2","F","Y","T14","5","MP1","UNKNOWN","21.83428","P10","stanford_expts","5"
"15R2F-Y-T22-5x","15R2F","15","R2","F","Y","T22","5","MP1","UNKNOWN","23.11293","P10","stanford_expts","5"
"15R2F-Y-T36-5x","15R2F","15","R2","F","Y","T36","5","MP1","UNKNOWN","24.59231","P10","stanford_expts","5"
"15R2F-Y-T36-5x","15R2F","15","R2","F","Y","T36","5","MP1","UNKNOWN","24.70187","P10","stanford_expts","5"
"15R2F-N-T22-1x","15R2F","15","R2","F","N","T22","1","MP1","UNKNOWN","17.56287","P10","stanford_expts","5"
"15R2F-N-T22-1x","15R2F","15","R2","F","N","T22","1","MP1","UNKNOWN","18.23535","P10","stanford_expts","5"
"15R2F-N-T22-5x","15R2F","15","R2","F","N","T22","5","MP1","UNKNOWN","22.60562","P10","stanford_expts","5"
"15R2F-N-T22-5x","15R2F","15","R2","F","N","T22","5","MP1","UNKNOWN","22.16501","P10","stanford_expts","5"
"15R2F-Y-T22-1x","15R2F","15","R2","F","Y","T22","1","MP1","UNKNOWN","18.489","P10","stanford_expts","5"
"15R2F-Y-T22-1x","15R2F","15","R2","F","Y","T22","1","MP1","UNKNOWN","18.77986","P10","stanford_expts","5"
"15R2F-Y-T22-5x","15R2F","15","R2","F","Y","T22","5","MP1","UNKNOWN","22.85381","P10","stanford_expts","5"
"15R1U-Y-T0-5x","15R1U","15","R1","U","Y","T0","5","NR1","UNKNOWN","31.12725","P11","stanford_expts","5"
"15R1U-N-T29-1x","15R1U","15","R1","U","N","T29","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T29-1x","15R1U","15","R1","U","N","T29","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T0-1x","15R1U","15","R1","U","N","T0","1","NR1","UNKNOWN","26.24998","P11","stanford_expts","5"
"15R1U-N-T0-1x","15R1U","15","R1","U","N","T0","1","NR1","UNKNOWN","26.54599","P11","stanford_expts","5"
"15R1U-N-T0-5x","15R1U","15","R1","U","N","T0","5","NR1","UNKNOWN","30.90973","P11","stanford_expts","5"
"15R1U-N-T0-5x","15R1U","15","R1","U","N","T0","5","NR1","UNKNOWN","31.32204","P11","stanford_expts","5"
"15R1U-Y-T0-1x","15R1U","15","R1","U","Y","T0","1","NR1","UNKNOWN","26.60611","P11","stanford_expts","5"
"15R1U-Y-T0-1x","15R1U","15","R1","U","Y","T0","1","NR1","UNKNOWN","26.7767","P11","stanford_expts","5"
"15R1U-Y-T0-5x","15R1U","15","R1","U","Y","T0","5","NR1","UNKNOWN","30.99168","P11","stanford_expts","5"
"15R1U-Y-T1-5x","15R1U","15","R1","U","Y","T1","5","NR1","UNKNOWN","31.44815","P11","stanford_expts","5"
"15R1U-N-T36-1x","15R1U","15","R1","U","N","T36","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T36-1x","15R1U","15","R1","U","N","T36","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T1-1x","15R1U","15","R1","U","N","T1","1","NR1","UNKNOWN","25.92687","P11","stanford_expts","5"
"15R1U-N-T1-1x","15R1U","15","R1","U","N","T1","1","NR1","UNKNOWN","25.8052","P11","stanford_expts","5"
"15R1U-N-T1-5x","15R1U","15","R1","U","N","T1","5","NR1","UNKNOWN","30.7785","P11","stanford_expts","5"
"15R1U-N-T1-5x","15R1U","15","R1","U","N","T1","5","NR1","UNKNOWN","30.76683","P11","stanford_expts","5"
"15R1U-Y-T1-1x","15R1U","15","R1","U","Y","T1","1","NR1","UNKNOWN","26.99775","P11","stanford_expts","5"
"15R1U-Y-T1-1x","15R1U","15","R1","U","Y","T1","1","NR1","UNKNOWN","26.84315","P11","stanford_expts","5"
"15R1U-Y-T1-5x","15R1U","15","R1","U","Y","T1","5","NR1","UNKNOWN","31.6602","P11","stanford_expts","5"
"15R1U-Y-T3-5x","15R1U","15","R1","U","Y","T3","5","NR1","UNKNOWN","32.78269","P11","stanford_expts","5"
"15R1U-Y-T29-1x","15R1U","15","R1","U","Y","T29","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T29-1x","15R1U","15","R1","U","Y","T29","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T3-1x","15R1U","15","R1","U","N","T3","1","NR1","UNKNOWN","27.68483","P11","stanford_expts","5"
"15R1U-N-T3-1x","15R1U","15","R1","U","N","T3","1","NR1","UNKNOWN","29.79204","P11","stanford_expts","5"
"15R1U-N-T3-5x","15R1U","15","R1","U","N","T3","5","NR1","UNKNOWN","31.43446","P11","stanford_expts","5"
"15R1U-N-T3-5x","15R1U","15","R1","U","N","T3","5","NR1","UNKNOWN","31.67145","P11","stanford_expts","5"
"15R1U-Y-T3-1x","15R1U","15","R1","U","Y","T3","1","NR1","UNKNOWN","28.62441","P11","stanford_expts","5"
"15R1U-Y-T3-1x","15R1U","15","R1","U","Y","T3","1","NR1","UNKNOWN","28.25743","P11","stanford_expts","5"
"15R1U-Y-T3-5x","15R1U","15","R1","U","Y","T3","5","NR1","UNKNOWN","31.18293","P11","stanford_expts","5"
"15R1U-Y-T5-5x","15R1U","15","R1","U","Y","T5","5","NR1","UNKNOWN","36.14651","P11","stanford_expts","5"
"15R1U-Y-T36-1x","15R1U","15","R1","U","Y","T36","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T36-1x","15R1U","15","R1","U","Y","T36","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T5-1x","15R1U","15","R1","U","N","T5","1","NR1","UNKNOWN","31.28514","P11","stanford_expts","5"
"15R1U-N-T5-1x","15R1U","15","R1","U","N","T5","1","NR1","UNKNOWN","29.82191","P11","stanford_expts","5"
"15R1U-N-T5-5x","15R1U","15","R1","U","N","T5","5","NR1","UNKNOWN","35.45717","P11","stanford_expts","5"
"15R1U-N-T5-5x","15R1U","15","R1","U","N","T5","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T5-1x","15R1U","15","R1","U","Y","T5","1","NR1","UNKNOWN","33.45145","P11","stanford_expts","5"
"15R1U-Y-T5-1x","15R1U","15","R1","U","Y","T5","1","NR1","UNKNOWN","31.99339","P11","stanford_expts","5"
"15R1U-Y-T5-5x","15R1U","15","R1","U","Y","T5","5","NR1","UNKNOWN","36.27669","P11","stanford_expts","5"
"15R1U-Y-T7-5x","15R1U","15","R1","U","Y","T7","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T29-5x","15R1U","15","R1","U","N","T29","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T29-5x","15R1U","15","R1","U","N","T29","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T7-1x","15R1U","15","R1","U","N","T7","1","NR1","UNKNOWN","31.62603","P11","stanford_expts","5"
"15R1U-N-T7-1x","15R1U","15","R1","U","N","T7","1","NR1","UNKNOWN","32.25733","P11","stanford_expts","5"
"15R1U-N-T7-5x","15R1U","15","R1","U","N","T7","5","NR1","UNKNOWN","33.75568","P11","stanford_expts","5"
"15R1U-N-T7-5x","15R1U","15","R1","U","N","T7","5","NR1","UNKNOWN","38.50285","P11","stanford_expts","5"
"15R1U-Y-T7-1x","15R1U","15","R1","U","Y","T7","1","NR1","UNKNOWN","33.38304","P11","stanford_expts","5"
"15R1U-Y-T7-1x","15R1U","15","R1","U","Y","T7","1","NR1","UNKNOWN","33.20768","P11","stanford_expts","5"
"15R1U-Y-T7-5x","15R1U","15","R1","U","Y","T7","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T10-5x","15R1U","15","R1","U","Y","T10","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T36-5x","15R1U","15","R1","U","N","T36","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T36-5x","15R1U","15","R1","U","N","T36","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T10-1x","15R1U","15","R1","U","N","T10","1","NR1","UNKNOWN","32.51078","P11","stanford_expts","5"
"15R1U-N-T10-1x","15R1U","15","R1","U","N","T10","1","NR1","UNKNOWN","35.30586","P11","stanford_expts","5"
"15R1U-N-T10-5x","15R1U","15","R1","U","N","T10","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T10-5x","15R1U","15","R1","U","N","T10","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T10-1x","15R1U","15","R1","U","Y","T10","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T10-1x","15R1U","15","R1","U","Y","T10","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T10-5x","15R1U","15","R1","U","Y","T10","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P11","stanford_expts","extraction_control_5"
"15R1U-Y-T14-5x","15R1U","15","R1","U","Y","T14","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T29-5x","15R1U","15","R1","U","Y","T29","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T29-5x","15R1U","15","R1","U","Y","T29","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P11","stanford_expts","extraction_control_5"
"15R1U-N-T14-1x","15R1U","15","R1","U","N","T14","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T14-1x","15R1U","15","R1","U","N","T14","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T14-5x","15R1U","15","R1","U","N","T14","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T14-5x","15R1U","15","R1","U","N","T14","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T14-1x","15R1U","15","R1","U","Y","T14","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T14-1x","15R1U","15","R1","U","Y","T14","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T14-5x","15R1U","15","R1","U","Y","T14","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T22-5x","15R1U","15","R1","U","Y","T22","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T36-5x","15R1U","15","R1","U","Y","T36","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T36-5x","15R1U","15","R1","U","Y","T36","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T22-1x","15R1U","15","R1","U","N","T22","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T22-5x","15R1U","15","R1","U","N","T22","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-N-T22-5x","15R1U","15","R1","U","N","T22","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T22-1x","15R1U","15","R1","U","Y","T22","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T22-1x","15R1U","15","R1","U","Y","T22","1","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T22-5x","15R1U","15","R1","U","Y","T22","5","NR1","UNKNOWN","Undetermined","P11","stanford_expts","5"
"15R1U-Y-T0-5x","15R1U","15","R1","U","Y","T0","5","MP1","UNKNOWN","18.77159","P12","stanford_expts","5"
"15R1U-N-T29-1x","15R1U","15","R1","U","N","T29","1","MP1","UNKNOWN","36.57412","P12","stanford_expts","5"
"15R1U-N-T29-1x","15R1U","15","R1","U","N","T29","1","MP1","UNKNOWN","Undetermined","P12","stanford_expts","5"
"15R1U-N-T0-1x","15R1U","15","R1","U","N","T0","1","MP1","UNKNOWN","13.55908","P12","stanford_expts","5"
"15R1U-N-T0-1x","15R1U","15","R1","U","N","T0","1","MP1","UNKNOWN","13.47014","P12","stanford_expts","5"
"15R1U-N-T0-5x","15R1U","15","R1","U","N","T0","5","MP1","UNKNOWN","17.07261","P12","stanford_expts","5"
"15R1U-N-T0-5x","15R1U","15","R1","U","N","T0","5","MP1","UNKNOWN","16.91179","P12","stanford_expts","5"
"15R1U-Y-T0-1x","15R1U","15","R1","U","Y","T0","1","MP1","UNKNOWN","14.77646","P12","stanford_expts","5"
"15R1U-Y-T0-1x","15R1U","15","R1","U","Y","T0","1","MP1","UNKNOWN","15.38328","P12","stanford_expts","5"
"15R1U-Y-T0-5x","15R1U","15","R1","U","Y","T0","5","MP1","UNKNOWN","18.78449","P12","stanford_expts","5"
"15R1U-Y-T1-5x","15R1U","15","R1","U","Y","T1","5","MP1","UNKNOWN","18.99266","P12","stanford_expts","5"
"15R1U-N-T1-1x","15R1U","15","R1","U","N","T1","1","MP1","UNKNOWN","13.56389","P12","stanford_expts","5"
"15R1U-N-T1-1x","15R1U","15","R1","U","N","T1","1","MP1","UNKNOWN","13.50196","P12","stanford_expts","5"
"15R1U-N-T1-5x","15R1U","15","R1","U","N","T1","5","MP1","UNKNOWN","17.17557","P12","stanford_expts","5"
"15R1U-N-T1-5x","15R1U","15","R1","U","N","T1","5","MP1","UNKNOWN","17.30185","P12","stanford_expts","5"
"15R1U-Y-T1-1x","15R1U","15","R1","U","Y","T1","1","MP1","UNKNOWN","15.56018","P12","stanford_expts","5"
"15R1U-Y-T1-1x","15R1U","15","R1","U","Y","T1","1","MP1","UNKNOWN","15.53626","P12","stanford_expts","5"
"15R1U-Y-T1-5x","15R1U","15","R1","U","Y","T1","5","MP1","UNKNOWN","19.23506","P12","stanford_expts","5"
"15R1U-Y-T3-5x","15R1U","15","R1","U","Y","T3","5","MP1","UNKNOWN","18.12268","P12","stanford_expts","5"
"15R1U-Y-T29-1x","15R1U","15","R1","U","Y","T29","1","MP1","UNKNOWN","31.46333","P12","stanford_expts","5"
"15R1U-Y-T29-1x","15R1U","15","R1","U","Y","T29","1","MP1","UNKNOWN","30.95579","P12","stanford_expts","5"
"15R1U-N-T3-1x","15R1U","15","R1","U","N","T3","1","MP1","UNKNOWN","13.95996","P12","stanford_expts","5"
"15R1U-N-T3-1x","15R1U","15","R1","U","N","T3","1","MP1","UNKNOWN","14.35316","P12","stanford_expts","5"
"15R1U-N-T3-5x","15R1U","15","R1","U","N","T3","5","MP1","UNKNOWN","17.36692","P12","stanford_expts","5"
"15R1U-N-T3-5x","15R1U","15","R1","U","N","T3","5","MP1","UNKNOWN","21.65364","P12","stanford_expts","5"
"15R1U-Y-T3-1x","15R1U","15","R1","U","Y","T3","1","MP1","UNKNOWN","12.94753","P12","stanford_expts","5"
"15R1U-Y-T3-1x","15R1U","15","R1","U","Y","T3","1","MP1","UNKNOWN","14.70477","P12","stanford_expts","5"
"15R1U-Y-T3-5x","15R1U","15","R1","U","Y","T3","5","MP1","UNKNOWN","16.87724","P12","stanford_expts","5"
"15R1U-Y-T5-5x","15R1U","15","R1","U","Y","T5","5","MP1","UNKNOWN","21.49331","P12","stanford_expts","5"
"15R1U-Y-T36-1x","15R1U","15","R1","U","Y","T36","1","MP1","UNKNOWN","Undetermined","P12","stanford_expts","5"
"15R1U-Y-T36-1x","15R1U","15","R1","U","Y","T36","1","MP1","UNKNOWN","33.87483","P12","stanford_expts","5"
"15R1U-N-T5-1x","15R1U","15","R1","U","N","T5","1","MP1","UNKNOWN","15.9772","P12","stanford_expts","5"
"15R1U-N-T5-1x","15R1U","15","R1","U","N","T5","1","MP1","UNKNOWN","15.85582","P12","stanford_expts","5"
"15R1U-N-T5-5x","15R1U","15","R1","U","N","T5","5","MP1","UNKNOWN","19.54663","P12","stanford_expts","5"
"15R1U-N-T5-5x","15R1U","15","R1","U","N","T5","5","MP1","UNKNOWN","19.30702","P12","stanford_expts","5"
"15R1U-Y-T5-1x","15R1U","15","R1","U","Y","T5","1","MP1","UNKNOWN","17.28892","P12","stanford_expts","5"
"15R1U-Y-T5-1x","15R1U","15","R1","U","Y","T5","1","MP1","UNKNOWN","17.5266","P12","stanford_expts","5"
"15R1U-Y-T5-5x","15R1U","15","R1","U","Y","T5","5","MP1","UNKNOWN","21.66299","P12","stanford_expts","5"
"15R1U-Y-T7-5x","15R1U","15","R1","U","Y","T7","5","MP1","UNKNOWN","22.49655","P12","stanford_expts","5"
"15R1U-N-T29-5x","15R1U","15","R1","U","N","T29","5","MP1","UNKNOWN","Undetermined","P12","stanford_expts","5"
"15R1U-N-T29-5x","15R1U","15","R1","U","N","T29","5","MP1","UNKNOWN","35.71531","P12","stanford_expts","5"
"15R1U-N-T7-1x","15R1U","15","R1","U","N","T7","1","MP1","UNKNOWN","16.77304","P12","stanford_expts","5"
"15R1U-N-T7-1x","15R1U","15","R1","U","N","T7","1","MP1","UNKNOWN","16.81867","P12","stanford_expts","5"
"15R1U-N-T7-5x","15R1U","15","R1","U","N","T7","5","MP1","UNKNOWN","20.74782","P12","stanford_expts","5"
"15R1U-N-T7-5x","15R1U","15","R1","U","N","T7","5","MP1","UNKNOWN","20.42419","P12","stanford_expts","5"
"15R1U-Y-T7-1x","15R1U","15","R1","U","Y","T7","1","MP1","UNKNOWN","18.68056","P12","stanford_expts","5"
"15R1U-Y-T7-1x","15R1U","15","R1","U","Y","T7","1","MP1","UNKNOWN","18.51543","P12","stanford_expts","5"
"15R1U-Y-T7-5x","15R1U","15","R1","U","Y","T7","5","MP1","UNKNOWN","22.57741","P12","stanford_expts","5"
"15R1U-Y-T10-5x","15R1U","15","R1","U","Y","T10","5","MP1","UNKNOWN","24.25696","P12","stanford_expts","5"
"15R1U-N-T36-5x","15R1U","15","R1","U","N","T36","5","MP1","UNKNOWN","Undetermined","P12","stanford_expts","5"
"15R1U-N-T10-1x","15R1U","15","R1","U","N","T10","1","MP1","UNKNOWN","17.82658","P12","stanford_expts","5"
"15R1U-N-T10-1x","15R1U","15","R1","U","N","T10","1","MP1","UNKNOWN","18.12514","P12","stanford_expts","5"
"15R1U-N-T10-5x","15R1U","15","R1","U","N","T10","5","MP1","UNKNOWN","22.34054","P12","stanford_expts","5"
"15R1U-N-T10-5x","15R1U","15","R1","U","N","T10","5","MP1","UNKNOWN","21.73652","P12","stanford_expts","5"
"15R1U-Y-T10-1x","15R1U","15","R1","U","Y","T10","1","MP1","UNKNOWN","20.62732","P12","stanford_expts","5"
"15R1U-Y-T10-1x","15R1U","15","R1","U","Y","T10","1","MP1","UNKNOWN","20.69644","P12","stanford_expts","5"
"15R1U-Y-T10-5x","15R1U","15","R1","U","Y","T10","5","MP1","UNKNOWN","24.64676","P12","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P12","stanford_expts","extraction_control_5"
"15R1U-Y-T14-5x","15R1U","15","R1","U","Y","T14","5","MP1","UNKNOWN","27.17503","P12","stanford_expts","5"
"15R1U-Y-T29-5x","15R1U","15","R1","U","Y","T29","5","MP1","UNKNOWN","Undetermined","P12","stanford_expts","5"
"15R1U-Y-T29-5x","15R1U","15","R1","U","Y","T29","5","MP1","UNKNOWN","Undetermined","P12","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"MP1","NTC","Undetermined","P12","stanford_expts","extraction_control_5"
"15R1U-N-T14-1x","15R1U","15","R1","U","N","T14","1","MP1","UNKNOWN","21.71408","P12","stanford_expts","5"
"15R1U-N-T14-1x","15R1U","15","R1","U","N","T14","1","MP1","UNKNOWN","21.71395","P12","stanford_expts","5"
"15R1U-N-T14-5x","15R1U","15","R1","U","N","T14","5","MP1","UNKNOWN","25.41535","P12","stanford_expts","5"
"15R1U-N-T14-5x","15R1U","15","R1","U","N","T14","5","MP1","UNKNOWN","24.80133","P12","stanford_expts","5"
"15R1U-Y-T14-1x","15R1U","15","R1","U","Y","T14","1","MP1","UNKNOWN","23.2687","P12","stanford_expts","5"
"15R1U-Y-T14-1x","15R1U","15","R1","U","Y","T14","1","MP1","UNKNOWN","23.30353","P12","stanford_expts","5"
"15R1U-Y-T14-5x","15R1U","15","R1","U","Y","T14","5","MP1","UNKNOWN","26.89073","P12","stanford_expts","5"
"15R1U-Y-T22-5x","15R1U","15","R1","U","Y","T22","5","MP1","UNKNOWN","31.69817","P12","stanford_expts","5"
"15R1U-Y-T36-5x","15R1U","15","R1","U","Y","T36","5","MP1","UNKNOWN","34.92116","P12","stanford_expts","5"
"15R1U-Y-T36-5x","15R1U","15","R1","U","Y","T36","5","MP1","UNKNOWN","34.76064","P12","stanford_expts","5"
"15R1U-N-T22-1x","15R1U","15","R1","U","N","T22","1","MP1","UNKNOWN","27.7315","P12","stanford_expts","5"
"15R1U-N-T22-1x","15R1U","15","R1","U","N","T22","1","MP1","UNKNOWN","27.84287","P12","stanford_expts","5"
"15R1U-N-T22-5x","15R1U","15","R1","U","N","T22","5","MP1","UNKNOWN","32.3114","P12","stanford_expts","5"
"15R1U-N-T22-5x","15R1U","15","R1","U","N","T22","5","MP1","UNKNOWN","31.75226","P12","stanford_expts","5"
"15R1U-Y-T22-1x","15R1U","15","R1","U","Y","T22","1","MP1","UNKNOWN","28.59045","P12","stanford_expts","5"
"15R1U-Y-T22-1x","15R1U","15","R1","U","Y","T22","1","MP1","UNKNOWN","35.19783","P12","stanford_expts","5"
"15R1U-Y-T22-5x","15R1U","15","R1","U","Y","T22","5","MP1","UNKNOWN","33.34578","P12","stanford_expts","5"
"10R1U-Y-T0-5x","10R1U","10","R1","U","Y","T0","5","NR1","UNKNOWN","31.70126","P13","stanford_expts","5"
"10R1U-N-T29-1x","10R1U","10","R1","U","N","T29","1","NR1","UNKNOWN","Undetermined","P13","stanford_expts","5"
"10R1U-N-T29-1x","10R1U","10","R1","U","N","T29","1","NR1","UNKNOWN","39.83012","P13","stanford_expts","5"
"10R1U-N-T0-1x","10R1U","10","R1","U","N","T0","1","NR1","UNKNOWN","24.76914","P13","stanford_expts","5"
"10R1U-N-T0-1x","10R1U","10","R1","U","N","T0","1","NR1","UNKNOWN","25.60431","P13","stanford_expts","5"
"10R1U-N-T0-5x","10R1U","10","R1","U","N","T0","5","NR1","UNKNOWN","30.79262","P13","stanford_expts","5"
"10R1U-N-T0-5x","10R1U","10","R1","U","N","T0","5","NR1","UNKNOWN","30.56782","P13","stanford_expts","5"
"10R1U-Y-T0-1x","10R1U","10","R1","U","Y","T0","1","NR1","UNKNOWN","25.68335","P13","stanford_expts","5"
"10R1U-Y-T0-1x","10R1U","10","R1","U","Y","T0","1","NR1","UNKNOWN","25.83903","P13","stanford_expts","5"
"10R1U-Y-T0-5x","10R1U","10","R1","U","Y","T0","5","NR1","UNKNOWN","31.34455","P13","stanford_expts","5"
"10R1U-Y-T1-5x","10R1U","10","R1","U","Y","T1","5","NR1","UNKNOWN","31.80041","P13","stanford_expts","5"
"10R1U-N-T36-1x","10R1U","10","R1","U","N","T36","1","NR1","UNKNOWN","Undetermined","P13","stanford_expts","5"
"10R1U-N-T36-1x","10R1U","10","R1","U","N","T36","1","NR1","UNKNOWN","Undetermined","P13","stanford_expts","5"
"10R1U-N-T1-1x","10R1U","10","R1","U","N","T1","1","NR1","UNKNOWN","24.56469","P13","stanford_expts","5"
"10R1U-N-T1-1x","10R1U","10","R1","U","N","T1","1","NR1","UNKNOWN","24.72635","P13","stanford_expts","5"
"10R1U-N-T1-5x","10R1U","10","R1","U","N","T1","5","NR1","UNKNOWN","29.29193","P13","stanford_expts","5"
"10R1U-N-T1-5x","10R1U","10","R1","U","N","T1","5","NR1","UNKNOWN","37.00941","P13","stanford_expts","5"
"10R1U-Y-T1-1x","10R1U","10","R1","U","Y","T1","1","NR1","UNKNOWN","26.88051","P13","stanford_expts","5"
"10R1U-Y-T1-1x","10R1U","10","R1","U","Y","T1","1","NR1","UNKNOWN","26.43084","P13","stanford_expts","5"
